sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
1067,9.514 434 814,"Display","k_sleep","Returns 0 after 120.025 ms",311769,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5982,5,1C 02 5F 00 00 
1068,9.514 434 814,"Display","Start Marker 0x00000001","Runs for 15.106 ms, pass #5",311769,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,15,5987,3,0F 01 00 
1069,9.514 434 814,"Display","k_busy_wait","Timeout=15000 us",311769,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,34,5990,5,22 02 98 75 00 
1070,9.529 541 016,"Display","k_busy_wait","Returns after 15.106 ms",312264,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5995,5,1C 01 22 EF 03 
1071,9.529 541 016,"Display","Stop Marker 0x00000001","Ran for 15.106 ms, pass #5",312264,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,16,6000,3,10 01 00 
1072,9.529 541 016,"Display","k_sleep","msec=4294957413 ms",312264,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,95,6003,8,5F 05 E5 B2 FF FF 0F 00 
1073,9.529 571 533,"Display","Task Stop","",312265,0x00000008000015F0,0x00000008000015F0,0x0000000400000000,5,6011,2,05 01 
1074,9.529 571 533,"Rain","Task Run","Runs for 24.688 ms",312265,0x0000000400000000,0x0000000800001770,0x0000000800001770,4,6013,4,04 F0 2E 00 
1075,9.529 571 533,"Rain","k_sleep","Returns 0 after 214.599 ms",312265,0x0000000800001770,0x0000000800001770,0x0000000800001770,28,6017,5,1C 02 5F 00 00 
1076,9.529 571 533,"Rain","Start Marker 0x00000003","Runs for 35.339 ms, pass #3",312265,0x0000000800001770,0x0000000800001770,0x0000000800001770,15,6022,3,0F 03 00 
1077,9.529 571 533,"Rain","k_busy_wait","Timeout=25000 us",312265,0x0000000800001770,0x0000000800001770,0x0000000800001770,34,6025,6,22 03 A8 C3 01 00 
1078,9.554 260 254,"ISR 37","ISR Enter","Runs for 0.000 us",313074,0x0000000800001770,0x0000000100000025,0x0000000100000025,2,6031,4,02 25 A9 06 
1079,9.554 260 254,"ISR 37","Task Ready","Engine, runs after 30.518 us",313074,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6035,4,06 B0 2A 00 
1080,9.554 260 254,"ISR 37","ISR Exit","Returns to Rain",313074,0x0000000100000025,0x0000000100000025,0x0000000800001770,3,6039,2,03 00 
1081,9.554 260 254,"Rain","Task Stop","",313074,0x0000000800001770,0x0000000800001770,0x0000000400000000,5,6041,2,05 00 
1082,9.554 290 771,"Engine","Task Run","Runs for 10.101 ms",313075,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,6043,4,04 B0 2A 01 
1083,9.554 290 771,"Engine","k_sleep","Returns 0 after 39.886 ms",313075,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6047,5,1C 02 5F 00 00 
1084,9.554 290 771,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #11",313075,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,6052,3,0F 00 00 
1085,9.554 290 771,"Engine","k_busy_wait","Timeout=10000 us",313075,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,6055,5,22 02 90 4E 00 
1086,9.564 361 572,"Engine","k_busy_wait","Returns after 10.070 ms",313405,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6060,5,1C 01 22 CA 02 
1087,9.564 361 572,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #11",313405,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,6065,3,10 00 00 
1088,9.564 392 090,"Engine","k_sleep","msec=4294957438 ms",313406,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,6068,8,5F 05 FE B2 FF FF 0F 01 
1089,9.564 392 090,"Engine","Task Stop","",313406,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,6076,2,05 00 
1090,9.564 392 090,"Rain","Task Run","Runs for 518.799 us",313406,0x0000000400000000,0x0000000800001770,0x0000000800001770,4,6078,4,04 F0 2E 00 
1091,9.564 910 889,"Rain","k_busy_wait","Returns after 35.339 ms",313423,0x0000000800001770,0x0000000800001770,0x0000000800001770,28,6082,4,1C 01 22 11 
1092,9.564 910 889,"Rain","Stop Marker 0x00000003","Ran for 35.339 ms, pass #3",313423,0x0000000800001770,0x0000000800001770,0x0000000800001770,16,6086,3,10 03 00 
1093,9.564 910 889,"Rain","k_sleep","msec=4294957288 ms",313423,0x0000000800001770,0x0000000800001770,0x0000000800001770,95,6089,8,5F 05 E8 B1 FF FF 0F 00 
1094,9.564 910 889,"Rain","Task Stop","",313423,0x0000000800001770,0x0000000800001770,0x0000000400000000,5,6097,2,05 00 
1095,9.564 910 889,"SearchPeriph","Task Run","Runs for 39.398 ms",313423,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,6099,4,04 F0 31 00 
1096,9.604 278 564,"ISR 37","ISR Enter","Runs for 30.518 us",314713,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,6103,4,02 25 8A 0A 
1097,9.604 278 564,"ISR 37","Task Ready","Tire, runs after 10.131 ms",314713,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6107,4,06 B0 2D 00 
1098,9.604 278 564,"ISR 37","Task Ready","Engine, runs after 30.518 us",314713,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6111,4,06 B0 2A 00 
1099,9.604 309 082,"ISR 37","ISR Exit","Returns to SearchPeriph",314714,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,6115,2,03 01 
1100,9.604 309 082,"SearchPeriph","Task Stop","",314714,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,6117,2,05 00 
1101,9.604 309 082,"Engine","Task Run","Runs for 10.101 ms",314714,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,6119,4,04 B0 2A 00 
1102,9.604 309 082,"Engine","k_sleep","Returns 0 after 39.916 ms",314714,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6123,5,1C 02 5F 00 00 
1103,9.604 309 082,"Engine","Start Marker 0x00000000","Runs for 10.101 ms, pass #12",314714,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,6128,3,0F 00 00 
1104,9.604 309 082,"Engine","k_busy_wait","Timeout=10000 us",314714,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,6131,5,22 02 90 4E 00 
1105,9.614 379 883,"Engine","k_busy_wait","Returns after 10.070 ms",315044,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6136,5,1C 01 22 CA 02 
1106,9.614 410 400,"Engine","Stop Marker 0x00000000","Ran for 10.101 ms, pass #12",315045,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,6141,3,10 00 01 
1107,9.614 410 400,"Engine","k_sleep","msec=4294957388 ms",315045,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,6144,8,5F 05 CC B2 FF FF 0F 00 
1108,9.614 410 400,"Engine","Task Stop","",315045,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,6152,2,05 00 
1109,9.614 410 400,"Tire","Task Run","Runs for 10.101 ms",315045,0x0000000400000000,0x00000008000016B0,0x00000008000016B0,4,6154,4,04 B0 2D 00 
1110,9.614 410 400,"Tire","k_sleep","Returns 0 after 189.910 ms",315045,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,6158,5,1C 02 5F 00 00 
1111,9.614 440 918,"Tire","Start Marker 0x00000002","Runs for 10.070 ms, pass #4",315046,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,15,6163,3,0F 02 01 
1112,9.614 440 918,"Tire","k_busy_wait","Timeout=10000 us",315046,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,34,6166,5,22 02 90 4E 00 
1113,9.624 511 719,"Tire","k_busy_wait","Returns after 10.070 ms",315376,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,6171,5,1C 01 22 CA 02 
1114,9.624 511 719,"Tire","Stop Marker 0x00000002","Ran for 10.070 ms, pass #4",315376,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,16,6176,3,10 02 00 
1115,9.624 511 719,"Tire","k_sleep","msec=4294957238 ms",315376,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,95,6179,8,5F 05 B6 B1 FF FF 0F 00 
1116,9.624 511 719,"Tire","Task Stop","",315376,0x00000008000016B0,0x00000008000016B0,0x0000000400000000,5,6187,2,05 00 
1117,9.624 542 236,"SearchPeriph","Task Run","Runs for 4.730 ms",315377,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,6189,4,04 F0 31 01 
1118,9.629 272 461,"ISR 37","ISR Enter","Runs for 0.000 us",315532,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,6193,4,02 25 9B 01 
1119,9.629 272 461,"ISR 37","Task Ready","Display, runs after 30.518 us",315532,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6197,4,06 F0 2B 00 
1120,9.629 272 461,"ISR 37","ISR Exit","Returns to SearchPeriph",315532,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,6201,2,03 00 
1121,9.629 272 461,"SearchPeriph","Task Stop","",315532,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,6203,2,05 00 
1122,9.629 302 979,"Display","Task Run","Runs for 4.974 ms",315533,0x0000000400000000,0x00000008000015F0,0x00000008000015F0,4,6205,4,04 F0 2B 01 
1123,9.629 302 979,"Display","k_sleep","Returns 0 after 99.761 ms",315533,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,6209,5,1C 02 5F 00 00 
1124,9.629 302 979,"Display","Start Marker 0x00000001","Runs for 15.197 ms, pass #6",315533,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,15,6214,3,0F 01 00 
1125,9.629 302 979,"Display","k_busy_wait","Timeout=15000 us",315533,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,34,6217,5,22 02 98 75 00 
1126,9.634 277 344,"ISR 37","ISR Enter","Runs for 0.000 us",315696,0x00000008000015F0,0x0000000100000025,0x0000000100000025,2,6222,4,02 25 A3 01 
1127,9.634 277 344,"ISR 37","Task Ready","main, runs after 30.518 us",315696,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6226,4,06 90 38 00 
1128,9.634 277 344,"ISR 37","ISR Exit","Returns to Display",315696,0x0000000100000025,0x0000000100000025,0x00000008000015F0,3,6230,2,03 00 
1129,9.634 277 344,"Display","Task Stop","",315696,0x00000008000015F0,0x00000008000015F0,0x0000000400000000,5,6232,2,05 00 
1130,9.634 307 861,"main","Task Run","Runs for 30.518 us",315697,0x0000000400000000,0x0000000800001C10,0x0000000800001C10,4,6234,4,04 90 38 01 
1131,9.634 307 861,"main","k_sleep","Returns 0 after 329.956 ms",315697,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,6238,5,1C 02 5F 00 00 
1132,9.634 307 861,"main","k_msgq_put","msgq=0x200059A4, data=0x00008000, Timeout=4294957138 ticks",315697,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,60,6243,11,3C 08 A4 B3 81 80 02 80 80 02 00 
1133,9.634 338 379,"main","Task Ready","PresenceDet, runs after 44.128 ms",315698,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,6,6254,4,06 B0 30 01 
1134,9.634 338 379,"main","k_msgq_put","Returns after 30.518 us",315698,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,6258,4,1C 01 3C 00 
1135,9.634 338 379,"main","k_sleep","msec=4294957138 ms",315698,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,95,6262,8,5F 05 D2 B0 FF FF 0F 00 
1136,9.634 338 379,"main","Task Stop","",315698,0x0000000800001C10,0x0000000800001C10,0x0000000400000000,5,6270,2,05 00 
1137,9.634 368 896,"Display","Task Run","Runs for 10.162 ms",315699,0x0000000400000000,0x00000008000015F0,0x00000008000015F0,4,6272,4,04 F0 2B 01 
1138,9.644 500 732,"Display","k_busy_wait","Returns after 15.197 ms",316031,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,6276,5,1C 01 22 CC 02 
1139,9.644 500 732,"Display","Stop Marker 0x00000001","Ran for 15.197 ms, pass #6",316031,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,16,6281,3,10 01 00 
1140,9.644 531 250,"Display","k_sleep","msec=4294957288 ms",316032,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,95,6284,8,5F 05 E8 B1 FF FF 0F 01 
1141,9.644 531 250,"Display","Task Stop","",316032,0x00000008000015F0,0x00000008000015F0,0x0000000400000000,5,6292,2,05 00 
1142,9.644 531 250,"SearchPeriph","Task Run","Runs for 9.735 ms",316032,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,6294,4,04 F0 31 00 
1143,9.654 266 357,"ISR 37","ISR Enter","Runs for 0.000 us",316351,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,6298,4,02 25 BF 02 
1144,9.654 266 357,"ISR 37","Task Ready","Engine, runs after 30.518 us",316351,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6302,4,06 B0 2A 00 
1145,9.654 266 357,"ISR 37","ISR Exit","Returns to SearchPeriph",316351,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,6306,2,03 00 
1146,9.654 266 357,"SearchPeriph","Task Stop","",316351,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,6308,2,05 00 
1147,9.654 296 875,"Engine","Task Run","Runs for 10.101 ms",316352,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,6310,4,04 B0 2A 01 
1148,9.654 296 875,"Engine","k_sleep","Returns 0 after 39.886 ms",316352,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6314,5,1C 02 5F 00 00 
1149,9.654 296 875,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #13",316352,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,6319,3,0F 00 00 
1150,9.654 296 875,"Engine","k_busy_wait","Timeout=10000 us",316352,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,6322,5,22 02 90 4E 00 
1151,9.664 367 676,"Engine","k_busy_wait","Returns after 10.070 ms",316682,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6327,5,1C 01 22 CA 02 
1152,9.664 367 676,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #13",316682,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,6332,3,10 00 00 
1153,9.664 367 676,"Engine","k_sleep","msec=4294957338 ms",316682,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,6335,8,5F 05 9A B2 FF FF 0F 00 
1154,9.664 398 193,"Engine","Task Stop","",316683,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,6343,2,05 01 
1155,9.664 398 193,"SearchPeriph","Task Run","Runs for 14.038 ms",316683,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,6345,4,04 F0 31 00 
1156,9.678 436 279,"SearchPeriph","k_busy_wait","Returns after 363.433 ms",317143,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,6349,5,1C 01 22 CC 03 
1157,9.678 436 279,"SearchPeriph","Stop Marker 0x00000005","Ran for 363.464 ms, pass #2",317143,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,16,6354,3,10 05 00 
1158,9.678 436 279,"SearchPeriph","k_msgq_get","msgq=0x200059A4, data=0x00004000, Timeout=50000 ticks",317143,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,61,6357,11,3D 08 A4 B3 81 80 02 80 80 01 00 
1159,9.678 436 279,"SearchPeriph","Task Block","Reason=24",317143,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,7,6368,5,07 F0 31 18 00 
1160,9.678 436 279,"Scheduler","Task Stop","",317143,0x0000000400000000,0x0000000400000000,0x0000000400000000,5,6373,2,05 00 
1161,9.678 466 797,"PresenceDet","Task Run","Runs for 25.817 ms",317144,0x0000000400000000,0x0000000800001830,0x0000000800001830,4,6375,4,04 B0 30 01 
1162,9.678 466 797,"PresenceDet","k_msgq_get","Returns after 526.885 ms",317144,0x0000000800001830,0x0000000800001830,0x0000000800001830,28,6379,4,1C 01 3D 00 
1163,9.678 466 797,"PresenceDet","Start Marker 0x00000004","Runs for 60.485 ms, pass #1",317144,0x0000000800001830,0x0000000800001830,0x0000000800001830,15,6383,3,0F 04 00 
1164,9.678 466 797,"PresenceDet","k_busy_wait","Timeout=50000 us",317144,0x0000000800001830,0x0000000800001830,0x0000000800001830,34,6386,6,22 03 D0 86 03 00 
1165,9.704 254 150,"ISR 37","ISR Enter","Runs for 0.000 us",317989,0x0000000800001830,0x0000000100000025,0x0000000100000025,2,6392,4,02 25 CD 06 
1166,9.704 254 150,"ISR 37","Task Ready","Engine, runs after 30.518 us",317989,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6396,4,06 B0 2A 00 
1167,9.704 254 150,"ISR 37","ISR Exit","Returns to PresenceDet",317989,0x0000000100000025,0x0000000100000025,0x0000000800001830,3,6400,2,03 00 
1168,9.704 284 668,"PresenceDet","Task Stop","",317990,0x0000000800001830,0x0000000800001830,0x0000000400000000,5,6402,2,05 01 
1169,9.704 284 668,"Engine","Task Run","Runs for 10.101 ms",317990,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,6404,4,04 B0 2A 00 
1170,9.704 284 668,"Engine","k_sleep","Returns 0 after 39.916 ms",317990,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6408,5,1C 02 5F 00 00 
1171,9.704 284 668,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #14",317990,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,6413,3,0F 00 00 
1172,9.704 284 668,"Engine","k_busy_wait","Timeout=10000 us",317990,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,6416,5,22 02 90 4E 00 
1173,9.714 355 469,"Engine","k_busy_wait","Returns after 10.070 ms",318320,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6421,5,1C 01 22 CA 02 
1174,9.714 355 469,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #14",318320,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,6426,3,10 00 00 
1175,9.714 355 469,"Engine","k_sleep","msec=4294957288 ms",318320,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,6429,8,5F 05 E8 B1 FF FF 0F 00 
1176,9.714 385 986,"Engine","Task Stop","",318321,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,6437,2,05 01 
1177,9.714 385 986,"PresenceDet","Task Run","Runs for 24.566 ms",318321,0x0000000400000000,0x0000000800001830,0x0000000800001830,4,6439,4,04 B0 30 00 
1178,9.738 952 637,"PresenceDet","k_busy_wait","Returns after 60.485 ms",319126,0x0000000800001830,0x0000000800001830,0x0000000800001830,28,6443,5,1C 01 22 A5 06 
1179,9.738 952 637,"PresenceDet","Stop Marker 0x00000004","Ran for 60.485 ms, pass #1",319126,0x0000000800001830,0x0000000800001830,0x0000000800001830,16,6448,3,10 04 00 
1180,9.738 952 637,"PresenceDet","k_msgq_get","msgq=0x200059A4, data=0x00004000, Timeout=TIMEOUT_NO_WAIT",319126,0x0000000800001830,0x0000000800001830,0x0000000800001830,61,6451,11,3D 08 A4 B3 81 80 02 80 80 01 00 
1181,9.738 952 637,"PresenceDet","Task Block","Reason=24",319126,0x0000000800001830,0x0000000800001830,0x0000000400000000,7,6462,5,07 B0 30 18 00 
1182,9.738 952 637,"Scheduler","Task Stop","",319126,0x0000000400000000,0x0000000400000000,0x0000000400000000,5,6467,2,05 00 
1183,9.738 983 154,"Idle","System Idle","",319127,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,6469,2,11 01 
1184,9.738 983 154,"Idle","System Idle","",319127,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,6471,2,11 00 
1185,9.754 272 461,"ISR 37","ISR Enter","Runs for 30.518 us",319628,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,6473,4,02 25 F5 03 
1186,9.754 272 461,"ISR 37","Task Ready","Rain",319628,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6477,4,06 F0 2E 00 
1187,9.754 272 461,"ISR 37","Task Ready","Display, runs after 10.131 ms",319628,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6481,4,06 F0 2B 00 
1188,9.754 272 461,"ISR 37","Task Ready","Engine, runs after 30.518 us",319628,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,6485,4,06 B0 2A 00 
1189,9.754 302 979,"ISR 37","ISR Exit","Returns to Idle",319629,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,6489,2,03 01 
1190,9.754 302 979,"Idle","Task Stop","",319629,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,6491,2,05 00 
1191,9.754 302 979,"Engine","Task Run","Runs for 10.101 ms",319629,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,6493,4,04 B0 2A 00 
1192,9.754 302 979,"Engine","k_sleep","Returns 0 after 39.947 ms",319629,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6497,5,1C 02 5F 00 00 
1193,9.754 302 979,"Engine","Start Marker 0x00000000","Runs for 10.101 ms, pass #15",319629,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,6502,3,0F 00 00 
1194,9.754 333 496,"Engine","k_busy_wait","Timeout=10000 us",319630,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,6505,5,22 02 90 4E 01 
1195,9.764 404 297,"Engine","k_busy_wait","Returns after 10.070 ms",319960,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,6510,5,1C 01 22 CA 02 
